bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
4,1,2907,2,2,3,3,0,0,14.218718694955271,87.69978203633657
2,2,833,1,4,3,9,0,0,10.788391432085,43.97071720876672
3,1,1803,0,18,5,26,0,1,5.763888722298984,81.92076382555847
5,2,1182,1,11,2,19,1,1,9.255444418915285,76.98028541443841
1,2,1387,1,9,2,3,0,0,21.878286883749254,45.36352282184329
5,3,568,1,8,3,4,1,0,9.099352400834473,65.05524218625993
4,1,1108,2,8,2,16,1,1,24.650169805130364,61.061285318054786
5,3,1364,2,5,4,17,0,2,15.591716470930258,79.91200191747257
1,3,2002,0,13,4,2,1,0,20.559226854243732,71.62735570147909
4,1,628,0,7,5,22,1,1,12.838271333335236,55.171285743060054
5,2,1584,1,5,3,12,1,0,16.709306464852006,83.5431909014845
4,3,826,1,13,4,28,0,1,24.74872422475349,58.023551419932154
2,1,521,1,16,1,0,1,0,13.0064778465568,38.17287948540212
2,2,2596,2,14,2,18,0,0,7.320620597258654,73.13857253900733
5,3,510,2,5,3,22,0,2,16.59705426015668,62.21961146501489
4,3,1644,0,19,4,21,1,0,23.07057432449801,80.30684667895669
1,3,2327,1,4,5,1,0,0,1.4127667743416712,80.8118447176912
5,2,463,1,11,4,3,0,0,24.821334499755977,58.69422139228877
2,3,1777,2,2,1,15,0,1,14.06916122929104,57.335212381401035
2,2,1308,0,13,4,15,0,1,20.186665297549336,65.32695827649844
5,3,2171,1,16,3,16,0,1,3.837323711310299,97.35481275850177
4,1,1908,1,9,5,27,1,1,7.996054061842818,82.9193369937826
2,3,412,0,16,5,20,0,0,24.45182088147319,48.480778343738706
4,1,1576,1,7,1,11,0,2,7.909711676400019,60.925964749709074
2,1,638,2,16,3,1,0,0,10.893162073267696,35.059817237752625
2,1,1062,0,13,1,29,1,0,7.736827568635059,35.684066457863146
3,2,1509,1,5,1,23,0,2,12.243222004874298,54.57273759048833
2,1,1093,1,15,1,9,0,2,4.817284758410957,31.800460745651137
1,3,1581,2,7,4,5,1,2,13.212345569101524,66.02395532247826
5,2,1904,2,18,2,11,0,2,8.162552502421406,88.03307392572249
5,1,2302,2,2,4,11,1,2,20.563013289688445,89.87815293250345
4,2,475,1,8,3,16,0,2,10.354329751279234,39.461923194753915
2,2,728,1,10,1,29,0,1,20.025286933941427,39.92531889997175
1,2,1839,1,10,1,17,0,2,16.402110947283365,53.816908797682224
4,3,1652,0,11,2,3,1,2,22.962261730634594,85.74012630148995
3,1,2599,2,8,5,2,1,2,20.454976271900712,83.1147994478239
4,2,471,0,16,1,24,1,2,22.626846019012902,43.95699042637544
4,2,624,2,16,4,16,0,2,13.615410139858913,46.87456292257071
2,2,2920,1,17,1,22,1,1,22.92268074692452,88.83131749810694
3,1,2807,0,6,3,8,1,1,4.713749078471867,94.42850883777713
4,2,2987,0,18,2,24,1,1,3.0265484652149306,96.75272996972144
1,2,1210,2,17,5,21,0,0,13.624524151126849,54.544236418983125
1,3,2448,0,12,3,29,1,2,20.825155796459686,90.35782423687631
5,1,1077,0,15,4,11,1,1,6.092206965391597,66.61843772004235
3,3,690,1,7,3,28,1,2,24.246758755752694,62.670839336316405
3,1,1881,2,14,1,6,1,2,5.445801130675462,55.59233105858134
5,1,2651,0,4,2,15,0,1,18.008791941970834,88.13329800292443
4,1,1625,1,17,1,7,1,1,22.962879818106565,73.59311040542899
3,3,965,0,11,2,2,1,2,24.168636680164077,50.28932220380193
1,3,2929,1,6,4,20,0,2,16.873886857136576,93.20886342111143
1,3,2215,0,10,3,12,1,0,14.780992363322898,70.60446406608543
2,3,910,1,15,2,19,1,1,3.1806655823491496,49.73962621656157
3,2,1323,1,6,3,8,0,2,1.4753868880209158,56.15994961652984
4,2,2725,2,16,2,8,0,0,24.658220462198205,86.40575508775285
5,2,415,1,12,1,3,1,2,7.584812148380397,54.067296559574594
5,1,2803,0,19,2,27,0,1,2.733762763123039,86.36482978043591
4,2,755,1,16,2,13,1,2,13.923502199282932,71.34815169697309
2,1,1229,1,14,5,17,0,1,8.502340664427017,53.03841599725552
5,3,1501,0,6,4,0,1,0,9.582250182307218,90.4234192619489
3,1,1490,0,9,1,18,0,2,9.490321960351094,56.426760600768645
2,1,2146,1,1,1,1,0,1,6.968544919221589,58.535434606543014
3,2,613,0,8,3,4,0,0,24.224315231797203,45.07258310903645
1,3,2120,1,7,2,21,1,0,7.365299045193676,69.52397810060893
2,3,848,1,14,2,13,0,1,14.369192897164552,46.87513150987859
5,2,1968,1,8,2,8,1,2,6.726986620164336,78.06708697893092
2,3,2946,0,11,1,19,1,1,19.2846439729308,93.01083584897873
2,3,1109,2,9,5,19,0,0,6.496435660257235,61.80787280796257
2,3,779,2,19,3,14,1,1,15.751720727689232,55.81282507894626
2,2,2288,1,7,2,19,1,0,21.0150361166089,76.75104658641034
3,3,1447,1,6,5,0,1,0,7.519171809470347,70.53804916701867
1,1,938,0,18,4,29,1,0,20.277809338516956,41.7960977643263
4,1,1152,2,5,1,18,1,0,3.2196987055648636,58.69689342660996
2,3,934,2,19,4,3,1,2,3.7937254621905847,56.90054190962654
5,2,1072,2,11,1,13,0,0,10.614011010892689,52.3754439419921
2,2,1464,0,5,3,0,1,0,10.766232170376512,67.97869331075117
5,2,967,0,9,4,4,1,0,13.395532218330748,67.71469047259389
3,3,1836,0,8,3,9,0,1,1.5685147312737175,70.42850540998668
5,3,814,1,11,3,8,0,2,3.8113656429802596,61.47776954688157
4,1,848,0,6,3,16,0,0,1.2465994472380686,52.05796658851504
1,2,1009,1,15,4,13,1,1,23.908532808923752,51.78756210829768
5,1,2401,1,6,4,27,0,0,8.52038871747667,95.39709194386624
5,1,2197,1,11,4,6,1,2,17.513681083569136,92.55552147361601
1,2,2883,1,15,2,17,0,2,15.602575099150751,78.97567712827566
4,3,1104,0,12,3,9,1,2,18.393009361456976,65.00962128363518
2,3,2686,0,9,2,27,1,2,22.188453264252285,80.49576001272928
5,1,1465,2,10,1,26,0,1,6.595550818618048,63.11950189997514
1,1,1133,2,15,4,24,1,2,11.218048424510805,58.38446227441587
3,1,1199,1,17,5,3,0,1,8.882664163131444,62.19104281780768
1,1,2457,2,16,1,13,1,1,2.979159639268521,73.0354551697212
3,2,2260,2,8,3,2,0,2,1.766213041523402,77.8894753067894
4,1,2586,2,17,3,27,1,1,19.354942825284148,95.50692968684288
2,1,2290,1,11,2,28,0,1,4.101459515769785,70.27109910022007
1,3,1130,2,11,4,26,0,2,1.3687362302616188,49.942474485856884
5,3,595,0,6,4,22,0,0,11.521836933277923,59.112585143169014
4,3,1497,1,2,1,21,1,0,8.734411130321792,68.37135773955599
1,2,2038,0,1,1,10,1,1,2.586576963252053,59.93627614509415
5,2,2058,1,6,1,9,0,2,2.238197675729939,68.45858755686172
1,3,1525,0,5,5,7,1,2,22.915747593589728,64.63605508154032
3,3,663,2,9,5,8,1,2,23.55216344198005,57.562849894362465
1,1,1319,1,5,3,27,0,0,12.574973159094217,43.532349910640995
1,1,560,0,18,3,22,0,1,21.35883384014237,36.982282433470225
1,2,1656,1,19,3,5,0,2,20.202228925325944,56.93133745987805
4,2,2938,0,15,4,13,1,1,14.90447433964562,110.31499383683563
1,1,2210,2,15,3,27,1,2,19.01927283329409,58.64478536143117
5,3,1169,1,9,2,23,0,2,23.33299322409181,71.92904017180406
3,1,710,1,14,1,8,0,2,14.591328402902352,39.326266278033394
3,2,626,0,5,4,13,1,1,13.280060970170261,57.06650509174699
1,2,672,0,17,5,7,0,0,1.0850467678426359,40.558925054895674
4,1,716,2,15,1,5,1,0,14.011414012271644,57.91521009750992
4,1,2322,0,17,3,23,0,1,20.62002246713425,82.35977547483157
5,1,2738,0,9,5,24,0,2,19.29048291637671,93.13355175015654
1,2,1892,0,13,5,5,0,0,16.499115027938124,64.0288190774476
3,3,2294,2,13,5,29,0,0,1.5900337701098195,92.89609115011619
4,1,2001,2,5,1,21,0,1,23.208747313219064,68.47037414534387
1,2,2192,1,14,4,1,1,1,11.298543488583725,75.9524359481127
4,2,1850,2,7,1,24,0,1,14.716838341249918,73.09236522338745
4,2,2822,0,5,2,23,0,2,10.545488061600661,91.3568848922266
3,1,2325,1,12,3,4,1,2,9.373107162105425,88.17369371544616
2,1,966,2,3,4,25,0,1,13.254252527766086,54.2715522291007
5,3,651,2,9,4,2,0,1,12.872771108877487,59.70578132563499
5,2,1956,0,10,3,24,0,0,9.55394972090761,88.12833894932491
3,1,2754,0,1,2,10,0,0,20.29249998005702,73.84139063318224
4,2,1074,2,14,5,25,0,1,2.2147675974315257,64.31107863389886
1,2,2711,1,1,3,29,1,1,3.808542079083029,82.05508228339656
4,3,2515,0,10,5,28,1,1,2.980952065528596,106.79887189663255
3,1,2002,2,11,3,6,0,0,14.559829094912514,66.32652102732716
5,1,913,2,2,1,28,1,0,10.900397088405992,56.12576936327227
4,2,841,0,2,2,8,0,2,11.849058126659827,56.78073386440144
5,2,400,1,11,2,12,1,0,14.841942879310906,62.0264051832283
1,3,2805,1,8,3,29,0,0,8.775235327295885,88.14663161847454
5,3,1538,1,3,2,15,0,1,5.395033635215226,81.05168781758233
5,3,1302,0,9,5,22,0,1,8.363971370087238,73.44723803734468
2,3,2023,0,16,2,11,1,2,24.85571652911653,66.3758861634149
2,3,1620,0,16,2,7,1,1,23.86453063945062,72.40295307839456
2,3,2721,1,10,2,13,1,1,23.95924435808584,84.28164933591344
5,2,1255,1,6,4,25,1,0,1.6631323316022657,73.36132091932406
3,3,1417,0,11,3,13,1,1,3.146826679031798,72.38840084820808
5,2,1583,0,8,1,4,1,0,2.097027615950327,75.86499218282992
3,2,2620,0,1,1,25,0,0,20.571315422001685,81.3692454824696
3,1,984,1,6,4,9,0,1,24.79284148141862,48.45543065312157
2,2,2928,2,8,4,29,1,1,14.031717958808631,93.264965633722
4,2,854,2,14,1,21,0,0,17.819957444353392,51.2485315122792
1,3,595,1,3,5,27,0,2,9.45335293284677,39.783966583656685
2,2,998,0,2,1,23,0,1,19.369633218989875,39.04801857281139
2,3,1732,0,1,1,29,1,0,16.74599791550437,73.43334401708928
4,3,2159,0,11,3,13,1,0,20.223056498990072,94.63235302598696
1,3,955,0,6,1,22,1,1,13.000575265883713,43.11731775446659
5,1,1917,1,8,1,16,0,0,5.656425163572957,61.900957585517624
5,3,838,2,7,2,25,1,1,12.417359274431423,63.14999594582707
2,2,758,2,6,4,3,0,2,8.490225297259268,48.22362008985703
1,3,1457,1,18,1,28,0,2,17.65856636053843,49.791085347712574
2,3,1511,0,12,1,23,0,0,4.284393279344968,55.73371538275828
3,3,2463,2,8,5,14,0,1,8.96586432127273,105.42797539899061
2,1,820,1,19,1,10,0,1,1.1578515859416756,37.980878827092454
2,2,952,0,5,3,8,0,2,20.57260973312452,52.18411402504881
5,1,1549,2,19,5,14,1,2,10.759031457084943,83.33528179981269
5,2,1431,1,9,1,21,0,1,19.628492949259844,70.98838965155582
5,1,1891,2,12,3,26,0,0,3.3423748456637172,79.97564709635114
3,2,1279,2,15,4,19,0,1,5.651100741505208,70.8541776114337
5,1,2285,1,13,1,1,0,0,21.411238653730578,70.81411808377771
1,3,1251,1,13,4,27,1,0,15.291041889598949,56.48168312834841
4,1,909,2,5,1,24,0,1,1.1416066381782528,38.63668440190454
1,1,2259,2,2,5,0,1,1,22.72308185431421,73.11625010144014
1,3,2163,1,19,5,20,0,2,24.60394966658824,75.85162611569298
5,3,1365,0,8,3,23,1,2,16.868440988457525,86.31730390255181
4,2,2258,0,14,2,19,1,2,18.467798493847962,96.03859855580035
4,2,1313,0,6,3,16,1,0,4.206420240466661,69.85266803869493
4,2,1790,0,7,1,3,0,2,19.389983140364446,67.42910626148269
3,1,1911,1,14,4,4,1,1,3.3758679236054956,76.83113200675324
5,2,2465,0,6,4,4,0,0,22.353962529927607,93.94835562709378
4,1,2503,2,16,1,27,1,2,13.115344252881751,79.7196306154421
3,1,1458,0,4,2,13,1,1,4.3882853572527685,60.006471537030215
2,2,1193,1,7,2,0,0,1,3.1290978980383253,44.823010211983274
2,2,1996,0,16,2,1,1,2,11.562751888312974,68.91145886260523
3,1,2206,0,4,1,21,0,1,1.1281293767586655,66.70893595000999
3,3,746,1,7,5,9,0,1,24.06944108955916,57.48656278735928
5,3,1455,0,2,5,29,0,1,5.096424155368867,81.44872446807393
5,1,1307,1,8,1,4,1,2,11.068438020912826,61.78444751313482
2,2,1423,0,10,5,8,1,1,15.560104977462967,71.0940598739364
4,1,975,1,2,2,12,1,0,17.195588418389306,60.69692546745863
2,1,598,0,6,5,22,1,1,14.555427819916776,41.67768568111526
4,2,1765,2,4,1,28,1,1,5.286164626642395,72.30843914895709
4,3,2398,2,1,5,20,0,2,12.323199948267797,96.7544895336248
5,1,1654,1,6,5,12,1,1,8.742315038854159,84.34091640992493
1,3,2748,1,12,5,27,0,2,3.1451165249772908,88.42431925122493
1,3,1416,1,14,5,27,1,2,10.300580760855842,57.75439898719639
3,2,425,2,15,1,8,1,2,15.611995590515575,49.22216871019576
5,1,1958,1,18,3,13,0,2,3.4492260521953018,76.80135164317603
4,1,2897,0,17,5,16,0,1,4.959457985022085,96.51062869595533
1,3,2767,1,9,3,2,0,1,3.070590132072783,85.24122061603403
4,3,2603,1,15,1,17,1,2,1.0268375638832996,85.43367195581469
1,2,870,0,18,4,11,1,2,23.474432342828894,47.35573166039945
1,3,2867,0,18,3,22,0,2,21.11877531627521,81.4615570082257
1,2,1050,2,5,1,8,0,2,6.557085480074456,43.111033093664176
5,1,1285,0,16,4,15,1,1,14.86319323613688,73.16273031269819
2,2,1329,0,9,5,29,0,0,20.238454248964338,55.71873096778116
4,3,2144,1,3,1,12,0,1,9.796896545360259,78.20919675719237
5,1,1275,2,12,2,27,0,2,18.737216687535415,60.38503558724387
5,2,1341,0,14,4,17,1,2,21.84780056234935,73.15296696671906
5,1,1708,2,1,2,11,1,2,12.967692371034307,74.54669496210032
5,2,971,0,9,5,21,1,2,22.31302652177768,79.37081208476191
5,3,453,2,9,5,1,0,0,6.039326507604954,63.863567330158595
3,3,1004,0,13,3,18,0,2,22.63464635948962,63.233563537095506
4,1,724,1,8,5,0,1,0,20.331720790078634,61.59643520846265
5,1,1284,2,11,3,5,1,1,21.16157041299649,71.14573695365293
4,1,664,2,14,4,17,0,0,1.107956725806261,39.89210948362255
3,2,781,0,16,2,2,1,1,16.926992942039163,54.26048664707011
3,3,1636,2,11,4,21,0,0,10.615651571227882,64.81819514202915
4,1,2780,0,19,2,5,1,2,15.509540002543531,99.45495109133326
1,1,1781,2,10,1,3,1,0,3.0077948087884767,53.7960419326254
2,1,2650,2,8,4,16,1,2,6.675406107159583,86.71096030263921
1,2,2505,1,11,1,22,1,0,9.430790151954426,70.51459268034851
1,1,1917,1,8,2,17,1,1,18.24230474400904,53.125500234497984
1,1,1933,2,10,3,21,1,0,14.269942006667666,65.14323097395781
5,2,2191,1,17,4,6,0,0,1.351088413176548,80.46960175892102
3,2,946,2,11,4,29,0,1,9.034615728024207,51.90674100493112
1,1,1270,0,12,3,1,0,0,23.559055427052172,40.60748874947263
3,1,2550,2,10,3,14,1,1,5.316412889781028,81.50972615387494
4,2,1623,2,17,5,21,1,0,6.682653340287367,87.35654331148903
2,3,1264,1,3,5,16,1,1,8.377237981992081,68.1085356368679
4,2,2365,1,7,2,5,0,1,7.431711251513759,78.54702020089846
4,3,797,0,3,4,7,1,2,3.9214034099277795,59.851269908772395
5,1,2161,0,17,3,7,0,1,8.503845065628056,84.2286759573139
2,1,791,0,8,3,6,1,1,13.946346412551033,50.260607623316865
4,3,2553,2,19,1,3,0,2,17.206711531476525,86.78145607513554
4,2,2012,0,14,5,19,0,2,16.42854789311686,85.9064576067039
2,1,1477,0,5,1,4,0,1,4.904220655081179,52.17315808636256
2,3,1700,1,19,3,7,1,2,15.748580298937103,71.65359100094831
4,2,2558,1,13,4,13,0,1,9.599792185837199,98.89289423324757
2,3,2671,0,18,4,19,1,1,20.72406149383614,102.5251708663442
4,2,2522,0,11,1,24,0,0,9.697873066606856,83.92851117573689
4,2,2953,2,12,5,2,0,1,24.43764998292462,95.89801544751853
5,2,2929,2,8,2,24,1,2,15.755716082154258,107.4858193025932
1,2,763,1,12,4,17,0,0,11.29549747600483,41.98060980643314
4,3,2686,0,1,2,21,0,0,13.07469363325007,84.91050783926636
3,3,1824,0,18,5,14,1,2,5.2228746380261235,82.76290492694963
1,3,1245,0,2,1,20,0,2,17.323309654732064,47.017881427241115
1,3,1727,0,12,5,4,0,0,24.113623659189425,66.85046298902073
1,3,791,0,19,3,14,0,2,13.3589992424473,38.41496298746794
5,2,1440,2,7,5,26,0,2,24.816435976501243,73.35706910944998
4,1,2459,2,7,1,5,0,1,4.611096939073369,72.19872754596385
5,1,2446,0,1,1,9,0,2,16.304411827733574,80.52888551225739
4,3,545,2,18,5,22,1,1,17.269947440047588,63.658490573261524
5,3,1705,2,8,1,19,0,2,8.481341345496853,84.97629541142038
5,1,1972,0,10,3,14,0,2,9.437558807319403,75.82885765724818
3,2,2616,2,1,2,19,1,2,23.691286609104832,73.93996328235934
5,3,2617,0,15,5,27,0,2,15.686541250485504,99.97471295577664
2,2,2432,2,15,1,8,1,0,19.756617967687465,72.16336042434057
3,1,1164,0,4,2,3,0,0,18.423640368311304,49.192843801569666
5,1,1769,0,10,3,7,0,2,15.66357255351464,70.24134324877006
1,3,898,2,8,5,25,0,0,2.148918062305701,59.24114296659929
2,2,2366,2,14,1,12,1,2,16.904585512587175,74.05933710749103
2,3,1565,1,13,2,16,1,2,9.27790941464631,62.28853670022863
2,1,2160,0,17,3,3,0,1,12.256562551738181,63.72814638506932
3,2,517,0,7,4,1,0,1,21.434897056012204,44.39481337511191
5,3,764,0,6,1,26,0,2,24.248980734521325,59.23805692669809
5,3,2381,0,9,3,25,1,0,17.662766969833076,97.85787679728146
1,3,535,2,8,2,4,1,0,6.567531786026293,41.166244741315104
1,1,1500,2,14,5,1,0,2,8.624527399989223,55.09849625947125
2,3,2271,1,3,2,15,1,0,4.314654118287008,73.14823513692683
1,2,417,0,13,5,22,1,2,14.936861243682682,44.25782499379443
3,3,2290,1,9,3,25,1,1,23.317994652059596,90.08505743487332
5,1,2850,1,9,3,22,1,0,20.462442222014243,103.62544641536456
2,3,604,1,11,2,14,0,0,14.04732300688201,38.37563700630821
1,1,898,1,6,2,24,1,1,23.593581351933846,37.9375954546509
3,1,2771,1,12,5,28,0,2,22.52199131567109,86.80338896510591
3,2,994,2,4,1,3,0,0,9.665814546300075,50.01745233353459
1,2,961,2,4,2,14,1,1,14.19470869432487,37.92916502420204
5,3,1704,1,17,1,4,1,0,8.103085044138345,80.72716900260053
1,1,2926,2,7,1,2,1,1,1.2105225167270897,88.2232633571465
2,1,2611,2,6,1,13,1,0,11.828521889379061,75.72619249714802
1,2,2771,1,8,3,6,1,2,19.002650149815555,91.1287437066094
3,2,2998,2,7,3,14,0,0,16.220080036532565,90.01189943231674
1,3,1039,2,8,1,4,0,1,23.243650961423207,41.94859940615785
5,1,2326,0,9,1,8,0,2,17.458580807655835,74.73197659150952
4,2,2655,1,1,3,27,0,0,4.390173295506243,82.39917461111546
1,3,714,0,3,5,12,1,1,7.40363715871538,49.08589271269255
5,1,2751,0,18,4,29,1,1,4.0081930828897665,98.52577763414037
5,1,1300,1,19,2,6,1,2,20.073651282583818,63.705906339080535
3,2,2686,0,11,1,3,1,0,23.816694676066888,88.36068334618393
5,3,2150,0,16,3,6,0,2,6.430362531363624,87.32971616822283
5,2,1203,2,18,1,0,0,1,19.372564285372427,57.11032566392927
5,3,1960,0,6,1,14,1,1,11.488060237945406,83.09537577803435
5,1,1852,1,2,1,14,0,0,9.525149510843953,66.6302377932867
2,3,1643,2,4,1,17,0,1,24.68523603534079,56.35053066305434
2,3,2722,2,5,5,14,1,2,9.301107978259306,104.6873864094584
3,3,2070,2,14,2,29,1,1,16.864713166854084,85.34021060962199
1,3,2427,1,1,2,2,0,0,18.107154125116608,58.44119724770564
5,3,2168,1,14,3,4,1,0,19.5526988985998,92.99694434941307
1,2,2400,1,13,5,27,1,1,21.688175959068463,85.95809440409825
1,3,1489,0,16,5,4,1,2,14.58848006395446,68.53306013047685
3,3,1846,0,4,2,15,0,0,15.505524114727937,67.074925628966
5,1,2702,2,6,3,22,1,1,18.067296693723033,89.68611389029431
5,3,2572,2,9,5,24,0,1,4.573298160157145,107.48861010771279
4,1,1569,1,1,3,9,1,1,5.801210140338909,72.0765993787722
1,2,1014,1,17,2,24,1,2,19.34344013961951,34.78498133820437
1,2,2832,0,4,1,21,1,2,4.239168185163073,64.46038465201161
2,3,2894,0,6,5,22,0,2,17.5232237222447,97.09085871065484
4,2,786,1,16,3,27,0,0,1.7779377774380434,57.128931567142345
2,3,2830,1,7,1,12,1,1,9.101143165061249,87.23838224566201
2,2,1805,0,5,2,14,1,2,16.893865546354185,75.4362134713925
2,3,523,2,9,4,7,0,0,17.96113557449928,46.583990753820295
3,3,2213,2,19,5,19,1,0,16.12280480426357,90.97339789804929
3,1,2024,0,1,5,6,0,0,11.596952519091671,77.16703574088467
2,1,1581,0,8,3,13,1,0,7.112117560414143,54.43162547787148
4,1,1127,2,4,2,5,0,2,15.719144770260336,49.3419743296189
1,1,1541,0,17,2,7,1,0,5.439346426587824,45.52373590873989
4,3,2775,2,1,5,14,0,2,2.4463879724620137,106.38331232500197
5,2,758,2,2,5,16,1,2,1.4704627027209263,73.7827829664357
3,3,842,0,14,3,4,1,2,7.42558441017642,61.74188735046104
1,1,2611,1,2,3,11,1,1,1.7191912739841309,77.38652947118108
1,1,1372,1,1,4,12,1,2,6.9810081323145745,44.0604381022128
5,2,760,1,13,1,2,1,0,7.945732865433045,64.77165157309167
5,1,1252,1,8,3,24,1,1,9.278399195079484,54.715475335568534
2,3,2024,1,9,1,24,0,1,18.12352504713477,65.8524699322424
3,3,2011,1,2,5,18,1,1,11.591488802351778,85.19927599311407
3,3,2156,1,17,4,25,1,2,24.647222726978235,86.30303309077816
4,3,1423,0,6,4,29,1,2,23.736564581680444,75.55915600671302
2,3,2307,0,3,4,27,1,1,24.55689487281679,86.24840615836884
2,2,2330,1,17,2,14,0,0,10.893510283970492,77.65126602475993
2,3,640,0,6,5,17,0,1,2.0608621657471105,49.923389942094225
2,1,1065,2,8,2,20,1,2,21.64714377877602,47.37197798417594
3,1,1565,1,14,2,19,1,2,11.437272782593167,59.628446233280485
3,1,1375,2,10,4,6,1,0,16.387877336054547,60.846955391260124
2,1,2439,0,10,2,27,1,0,21.242256768877493,77.69076312908628
4,2,2478,1,15,5,13,1,1,15.57535428345233,99.12317052597777
1,1,622,2,8,5,23,1,2,18.685669362381585,45.50406289631203
1,2,2227,0,11,2,19,0,1,6.96995919180211,69.68280437845036
4,1,2713,1,16,5,18,0,0,5.681316761164602,89.8112205899112
2,2,1705,1,3,1,24,0,1,14.326462025230837,64.27161773181656
3,2,1187,2,15,2,23,0,1,16.31069973910036,53.589837759774504
1,2,2828,2,13,4,10,1,2,21.922758792276685,87.39193890816944
5,1,955,2,11,4,26,1,2,20.713567436266473,68.18025691437226
5,2,2509,0,14,5,6,0,2,24.73727127414969,101.0215913305127
4,3,1246,2,7,5,10,0,1,24.192481389951926,74.4961038923485
2,3,2968,2,19,4,7,1,2,15.964234661452547,107.79390838523805
1,1,1494,2,15,1,23,0,2,13.083307619437822,38.220007669727906
2,3,1959,1,6,4,9,0,0,19.255424998115572,63.86451514274024
1,3,539,2,7,2,23,1,2,7.272942002965111,35.28891019076509
4,3,1763,2,14,4,10,0,0,9.457026263603503,77.90975711142639
4,1,989,0,4,3,0,1,1,19.41102196142316,52.13759008811576
5,1,2149,0,9,1,19,0,1,23.79929709538459,72.61760944237146
2,3,2975,2,7,1,9,1,2,22.488573157748814,84.37340854962869
5,1,940,0,15,4,6,1,0,2.7485727743795385,58.19114821328534
2,2,2822,0,3,3,21,1,2,6.565996171366659,92.65190719443872
5,3,690,0,5,2,2,0,0,7.559149489251387,61.892480862118035
3,1,2490,1,17,4,18,0,2,10.196535068494908,78.37624460513318
3,1,1655,2,1,2,27,0,0,2.6974184298716004,63.74895816089417
3,3,1635,2,1,3,3,0,0,6.541192381853329,73.51273324660295
3,1,407,2,16,4,29,1,1,18.187429272098676,40.24219731070292
1,3,2057,0,14,4,25,0,0,6.8668300648438985,70.30540613676416
3,1,882,0,11,2,5,1,1,23.621003290968734,45.16282589347172
4,2,2489,0,14,4,29,0,2,11.152814030745354,91.23872416126734
4,3,732,1,8,3,0,1,2,3.3924581789343797,60.13439659263286
1,2,1656,0,19,4,25,1,0,21.22413663141964,72.96053067341245
3,3,1439,1,2,5,3,1,1,22.972022623044502,69.51548040092162
3,1,2516,2,10,3,24,0,1,23.274714610206964,73.80347510994034
3,2,2500,0,5,1,6,0,2,12.854300538297032,76.93803688735395
5,1,1084,1,15,2,10,1,1,23.09226307714121,63.48259939901676
2,3,1393,1,1,3,5,0,1,18.02053650073426,54.373234089023526
5,3,2197,0,2,1,26,1,2,5.694777865910481,86.44406029152336
2,3,2224,1,19,1,4,0,1,13.796618073672281,67.81547628767002
3,3,2974,0,17,3,11,0,2,11.388245622855067,90.65895270982084
3,3,2205,1,15,1,28,0,1,11.82528171171871,71.13900095359621
5,2,2102,2,18,1,1,0,0,10.919897777751926,77.47699976456839
5,3,462,2,8,5,17,1,2,5.206580590933088,65.0832158411296
2,1,660,2,14,4,21,0,2,10.360786555170721,35.598378041079734
4,2,1257,0,8,5,8,0,2,13.288032632431023,69.82315033677325
2,1,1663,2,8,4,13,0,0,7.8561833387926105,53.65951607018867
5,3,1888,2,19,1,11,1,2,5.244415897004743,85.12874438891434
